,label,area,max_intensity,mean_intensity,min_intensity,median,sum,variance,filename
37,12,547,2.25,0.9685659150924232,0.3055555555555556,0.9269205927848816,529.8055555555557,0.1177425649673266,img03_20220429_ET358_56hpf_3.tif
38,13,629,2.25,0.9960695990107754,0.2777777777777778,0.9545898735523224,626.527777777778,0.1017221128647058,img03_20220429_ET358_56hpf_3.tif
39,14,437,2.2777777777777777,1.0019069412662087,0.3888888888888889,0.9822591245174408,437.83333333333377,0.1025030094423056,img03_20220429_ET358_56hpf_3.tif
40,15,123,1.4722222222222223,0.892728093947606,0.2777777777777778,0.8992513120174408,109.80555555555556,0.0508920917229813,img03_20220429_ET358_56hpf_3.tif
41,16,63,1.6944444444444444,0.8567019400352732,0.3888888888888889,0.7885742485523224,53.97222222222221,0.0725360003287129,img03_20220429_ET358_56hpf_3.tif
42,17,65,1.4444444444444444,0.9247863247863248,0.3611111111111111,0.9269205927848816,60.11111111111112,0.0586594106125356,img03_20220429_ET358_56hpf_3.tif
43,18,192,1.7222222222222223,0.907986111111111,0.3611111111111111,0.8715820610523224,174.33333333333331,0.07324692165988,img03_20220429_ET358_56hpf_3.tif
44,19,180,1.8888888888888888,0.860185185185185,0.2777777777777778,0.8715820610523224,154.83333333333337,0.0635897303262289,img03_20220429_ET358_56hpf_3.tif
45,20,367,1.7222222222222223,0.8635331516802905,0.3888888888888889,0.8439127802848816,316.9166666666667,0.0583662420926608,img03_20220429_ET358_56hpf_3.tif
46,21,129,2.0,1.0215331610680447,0.3888888888888889,0.9545898735523224,131.77777777777777,0.1077261804359275,img03_20220429_ET358_56hpf_3.tif
47,22,86,1.3888888888888888,0.7994186046511628,0.1666666666666666,0.8162434995174408,68.74999999999999,0.0602469346911892,img03_20220429_ET358_56hpf_3.tif
48,23,534,2.2222222222222223,1.0630461922596752,0.3611111111111111,1.0375977158546448,567.6666666666664,0.123898571646814,img03_20220429_ET358_56hpf_3.tif
49,24,96,1.7777777777777777,0.8816550925925926,0.3611111111111111,0.8992513120174408,84.63888888888889,0.0652411434643707,img03_20220429_ET358_56hpf_3.tif
50,25,106,2.4444444444444446,1.0859538784067084,0.4444444444444444,1.0652669668197632,115.11111111111116,0.1560630261888112,img03_20220429_ET358_56hpf_3.tif
51,26,1504,3.361111111111111,1.1481419917257685,0.3333333333333333,1.0652669668197632,1726.8055555555566,0.2157742698949993,img03_20220429_ET358_56hpf_3.tif
52,27,957,3.4722222222222223,1.6681179612214094,0.2777777777777778,1.6463216543197632,1596.3888888888898,0.4109485475665363,img03_20220429_ET358_56hpf_3.tif
53,28,132,1.4166666666666667,0.8413299663299663,0.3611111111111111,0.8439127802848816,111.05555555555556,0.0492593806313059,img03_20220429_ET358_56hpf_3.tif
54,1,362,2.0869565217391304,0.8868604371847225,0.0434782608695652,0.864385187625885,321.0434782608695,0.090070735208563,img05_20220513_ET358_56hpf_1.tif
55,2,1748,4.217391304347826,1.6897821112327132,0.1739130434782608,1.65922212600708,2953.739130434779,0.3675630135590575,img05_20220513_ET358_56hpf_1.tif
56,3,162,1.9565217391304348,0.9192163177670424,0.2608695652173913,0.9041270315647124,148.91304347826085,0.0901235727541857,img05_20220513_ET358_56hpf_1.tif
57,4,3980,5.086956521739131,1.670308062049377,0.1304347826086956,1.55986750125885,6647.826086956518,0.5598292919637974,img05_20220513_ET358_56hpf_1.tif
58,5,91,1.565217391304348,0.8686096512183469,0.3043478260869565,0.8246433436870575,79.04347826086958,0.0744372199948754,img05_20220513_ET358_56hpf_1.tif
59,6,131,2.260869565217391,0.9697975439761036,0.4347826086956521,0.9041270315647124,127.04347826086948,0.1059442527198206,img05_20220513_ET358_56hpf_1.tif
60,7,3527,3.565217391304348,1.3016235006964905,0.1739130434782608,1.261803686618805,4590.826086956523,0.2441175047763252,img05_20220513_ET358_56hpf_1.tif
61,8,1666,3.130434782608696,1.0587974320162847,0.0869565217391304,1.0034816563129425,1763.9565217391312,0.1785636402417712,img05_20220513_ET358_56hpf_1.tif
62,9,222,1.434782608695652,0.8127692910301605,0.217391304347826,0.7849014699459076,180.4347826086956,0.0692775677764001,img05_20220513_ET358_56hpf_1.tif
63,10,64,1.608695652173913,0.859375,0.391304347826087,0.7849014699459076,55.00000000000002,0.0684575381822541,img05_20220513_ET358_56hpf_1.tif
64,11,89,1.9130434782608696,0.8578407425500733,0.3043478260869565,0.8246433436870575,76.34782608695654,0.1068810811541418,img05_20220513_ET358_56hpf_1.tif
65,12,932,4.782608695652174,1.425499160291099,0.1739130434782608,1.1823199391365051,1328.5652173913054,0.708262371409184,img05_20220513_ET358_56hpf_1.tif
66,13,565,2.3043478260869565,1.0013081954597922,0.2608695652173913,0.963739812374115,565.7391304347825,0.1308788443858173,img05_20220513_ET358_56hpf_1.tif
67,14,97,2.0869565217391304,1.0049305244285074,0.3043478260869565,0.963739812374115,97.4782608695652,0.1188120781608299,img05_20220513_ET358_56hpf_1.tif
68,15,1071,3.130434782608696,1.1977428652620468,0.1304347826086956,1.1823199391365051,1282.782608695651,0.1696823023092386,img05_20220513_ET358_56hpf_1.tif
69,16,117,2.1739130434782608,1.041620215533259,0.0869565217391304,0.963739812374115,121.86956521739133,0.1914605684894449,img05_20220513_ET358_56hpf_1.tif
70,17,96,1.608695652173913,0.8179347826086957,0.1739130434782608,0.8246433436870575,78.5217391304348,0.0622152024674158,img05_20220513_ET358_56hpf_1.tif
71,18,675,1.8695652173913044,0.8208695652173913,0.1304347826086956,0.7849014699459076,554.0869565217398,0.0751243317832742,img05_20220513_ET358_56hpf_1.tif
72,19,78,1.826086956521739,0.9152731326644372,0.3478260869565217,0.9041270315647124,71.3913043478261,0.1029581634496562,img05_20220513_ET358_56hpf_1.tif
73,1,252,1.4918032786885247,0.8455633619568046,0.3934426229508196,0.8409643769264221,213.08196721311472,0.0364351919903428,img06_20220513_ET358_56hpf_2.tif
74,2,232,1.9672131147540983,0.9841011871113624,0.5409836065573771,0.9715996384620668,228.31147540983616,0.0620472651338933,img06_20220513_ET358_56hpf_2.tif
75,3,147,1.540983606557377,0.8299319727891157,0.3934426229508196,0.8246349692344666,121.99999999999994,0.0373931403193053,img06_20220513_ET358_56hpf_2.tif
76,4,321,1.7540983606557377,0.9763035595730556,0.3934426229508196,0.9715996384620668,313.39344262295066,0.0638145793722767,img06_20220513_ET358_56hpf_2.tif
77,5,4245,4.180327868852459,2.186912278669216,0.2950819672131147,1.9187051653862,9283.442622950848,1.1613927592646245,img06_20220513_ET358_56hpf_2.tif
78,6,514,1.721311475409836,0.917394909740384,0.3442622950819672,0.9226114153862,471.5409836065576,0.0423973841056363,img06_20220513_ET358_56hpf_2.tif
79,7,270,2.9672131147540983,1.266909532483303,0.3934426229508196,1.1348937153816223,342.0655737704916,0.2810778645139846,img06_20220513_ET358_56hpf_2.tif
80,8,484,3.6885245901639343,1.3642460371223413,0.4098360655737705,1.2328701615333555,660.2950819672133,0.3647379820780851,img06_20220513_ET358_56hpf_2.tif
81,9,144,1.540983606557377,0.9015255009107468,0.4426229508196721,0.8899526000022888,129.81967213114748,0.0382350654958833,img06_20220513_ET358_56hpf_2.tif
82,10,223,2.622950819672131,1.109681687862971,0.4590163934426229,1.036917269229889,247.45901639344265,0.1391755706281296,img06_20220513_ET358_56hpf_2.tif
83,11,1077,2.3114754098360657,1.0114008249996196,0.4098360655737705,0.9552702307701112,1089.2786885245891,0.1054114914212925,img06_20220513_ET358_56hpf_2.tif
84,12,154,1.7377049180327868,0.9932935916542474,0.4098360655737705,0.9552702307701112,152.96721311475406,0.0670584147432565,img06_20220513_ET358_56hpf_2.tif
85,13,208,2.622950819672131,1.2813682219419924,0.4262295081967213,1.2818583846092224,266.5245901639344,0.1720986155190379,img06_20220513_ET358_56hpf_2.tif
86,14,253,2.0163934426229506,1.0757467763882589,0.3442622950819672,1.0205878615379331,272.16393442622973,0.1136552014121127,img06_20220513_ET358_56hpf_2.tif
87,15,1884,2.377049180327869,1.1816939890710385,0.3770491803278688,1.183881938457489,2226.311475409834,0.0918208501084962,img06_20220513_ET358_56hpf_2.tif
88,16,82,1.4426229508196722,0.9626149540183928,0.4262295081967213,0.9552702307701112,78.93442622950818,0.0604263050901881,img06_20220513_ET358_56hpf_2.tif
89,17,66,1.639344262295082,0.8802781917536016,0.5245901639344263,0.8572937846183777,58.09836065573771,0.051086099245196,img06_20220513_ET358_56hpf_2.tif
90,18,198,1.5901639344262295,0.9577744659711872,0.4426229508196721,0.9389408230781556,189.639344262295,0.0565869985230826,img06_20220513_ET358_56hpf_2.tif
91,19,101,1.3278688524590163,0.8136666125628956,0.3934426229508196,0.8246349692344666,82.18032786885246,0.0338764997166208,img06_20220513_ET358_56hpf_2.tif
92,20,145,1.8688524590163933,0.991294516676088,0.4098360655737705,0.9715996384620668,143.73770491803276,0.0811462538908822,img06_20220513_ET358_56hpf_2.tif
93,21,177,1.836065573770492,1.0378808928406038,0.4590163934426229,1.0042584538459778,183.7049180327868,0.0825503738067128,img06_20220513_ET358_56hpf_2.tif
94,22,128,1.7540983606557377,0.9258452868852458,0.5409836065573771,0.9226114153862,118.50819672131142,0.0410395344734187,img06_20220513_ET358_56hpf_2.tif
95,23,758,2.344262295081968,1.014144210389723,0.3934426229508196,0.9552702307701112,768.721311475409,0.1107462592692058,img06_20220513_ET358_56hpf_2.tif
96,24,964,1.6065573770491803,0.8801952248146385,0.2622950819672131,0.8736231923103333,848.5081967213115,0.044746593284491,img06_20220513_ET358_56hpf_2.tif
97,25,70,1.5737704918032789,0.8046838407494145,0.4918032786885246,0.7756467759609222,56.32786885245904,0.0320448598214035,img06_20220513_ET358_56hpf_2.tif
98,26,169,1.9344262295081969,1.0582985740614996,0.5081967213114754,1.036917269229889,178.8524590163934,0.0980658616736606,img06_20220513_ET358_56hpf_2.tif
99,27,66,1.2950819672131149,0.9068554396423252,0.4590163934426229,0.9226114153862,59.852459016393446,0.0401476781750901,img06_20220513_ET358_56hpf_2.tif
100,28,219,1.8032786885245904,0.903810165431544,0.3442622950819672,0.8736231923103333,197.9344262295082,0.050177839903637,img06_20220513_ET358_56hpf_2.tif
101,29,628,2.7540983606557377,1.3958964185026626,0.4426229508196721,1.4288230538368225,876.622950819672,0.1740566944439691,img06_20220513_ET358_56hpf_2.tif
102,30,109,1.4098360655737705,0.8399759362310122,0.3770491803278688,0.8409643769264221,91.55737704918036,0.0361257879829629,img06_20220513_ET358_56hpf_2.tif
103,31,52,1.360655737704918,0.8168348045397226,0.4426229508196721,0.808305561542511,42.47540983606559,0.0370522488035171,img06_20220513_ET358_56hpf_2.tif
104,32,440,2.1311475409836067,1.1544709388971683,0.4262295081967213,1.151223123073578,507.967213114754,0.1064581267357605,img06_20220513_ET358_56hpf_2.tif
105,33,1667,2.4918032786885247,1.2184645038205475,0.3114754098360656,1.2002113461494446,2031.180327868856,0.1335834210983837,img06_20220513_ET358_56hpf_2.tif
106,34,225,1.9508196721311477,1.05551912568306,0.4262295081967213,1.0532466769218445,237.4918032786886,0.0806803086727841,img06_20220513_ET358_56hpf_2.tif
107,35,370,1.901639344262295,0.889587948604342,0.4426229508196721,0.8736231923103333,329.1475409836065,0.047790022965855,img06_20220513_ET358_56hpf_2.tif
108,1,82,1.9772727272727275,1.0196784922394675,0.4545454545454545,0.9621360003948212,83.61363636363635,0.1061723573502951,img08_20220513_ET358_56hpf_4.tif
109,2,4293,5.75,1.5884897189928635,0.2272727272727272,1.482821345329285,6819.38636363636,0.5408513185290851,img08_20220513_ET358_56hpf_4.tif
110,3,1126,2.9545454545454546,1.2659252381721298,0.3181818181818182,1.2111594080924988,1425.4318181818194,0.2253416618143247,img08_20220513_ET358_56hpf_4.tif
111,4,2542,5.795454545454546,1.7516719118804092,0.25,1.4149059057235718,4452.750000000004,1.167075914406426,img08_20220513_ET358_56hpf_4.tif
112,5,2200,2.522727272727273,1.338595041322314,0.3636363636363636,1.346990406513214,2944.9090909090883,0.1308716567089289,img08_20220513_ET358_56hpf_4.tif
113,6,2762,5.795454545454546,1.9114031334342705,0.3181818181818182,1.596013844013214,5279.295454545457,1.1866434359590667,img08_20220513_ET358_56hpf_4.tif
114,7,539,3.0681818181818183,0.9555995952099848,0.1818181818181818,0.9168590009212494,515.0681818181821,0.1188744666169335,img08_20220513_ET358_56hpf_4.tif
115,8,52,1.2272727272727273,0.8011363636363635,0.3863636363636363,0.8036665618419647,41.65909090909091,0.0341491451952681,img08_20220513_ET358_56hpf_4.tif
116,9,83,1.7272727272727273,0.9153888280394306,0.3409090909090909,0.9168590009212494,75.97727272727272,0.0678456114318186,img08_20220513_ET358_56hpf_4.tif
117,10,66,1.3863636363636365,0.8553719008264463,0.4545454545454545,0.8489435315132141,56.45454545454545,0.0381378951626885,img08_20220513_ET358_56hpf_4.tif
118,1,80,1.3064516129032258,0.8717741935483871,0.4354838709677419,0.859532505273819,69.74193548387098,0.0330608938473896,img10_20220513_ET358_56hpf_6.tif
119,2,206,2.7096774193548385,1.1428124021296586,0.3870967741935484,1.0683908462524414,235.41935483870975,0.1702642459175657,img10_20220513_ET358_56hpf_6.tif
120,3,155,1.967741935483871,1.068054110301769,0.4032258064516129,1.0523248314857483,165.54838709677418,0.1115628706830755,img10_20220513_ET358_56hpf_6.tif
121,4,61,1.6129032258064515,0.9727657324167108,0.5806451612903226,0.9559286534786224,59.33870967741936,0.0496491587201402,img10_20220513_ET358_56hpf_6.tif
122,5,103,1.7419354838709675,0.9635139367366112,0.4677419354838709,0.9077305495738984,99.24193548387096,0.0786046049103698,img10_20220513_ET358_56hpf_6.tif
123,6,57,1.2419354838709675,0.9190718732314656,0.4838709677419355,0.9077305495738984,52.38709677419355,0.0340557754949286,img10_20220513_ET358_56hpf_6.tif
124,7,2904,3.5,1.7437960988180927,0.4032258064516129,1.727097988128662,5063.983870967741,0.3950501127711071,img10_20220513_ET358_56hpf_6.tif
125,8,81,2.5161290322580645,1.2887295898048587,0.3548387096774194,1.2451171875,104.38709677419357,0.2674662131781457,img10_20220513_ET358_56hpf_6.tif
126,9,3238,4.112903225806452,2.134934945904481,0.3870967741935484,1.9520223736763,6912.91935483872,1.0999822012394749,img10_20220513_ET358_56hpf_6.tif
127,10,2392,3.725806451612903,1.6518435106268208,0.3548387096774194,1.6467678546905518,3951.209677419354,0.3616969844665681,img10_20220513_ET358_56hpf_6.tif
128,11,1657,4.112903225806452,2.487472501800767,0.3225806451612903,2.707125663757324,4121.741935483869,0.8212848464525743,img10_20220513_ET358_56hpf_6.tif
129,12,2185,2.161290322580645,1.0404665239536428,0.3387096774193548,1.0362588167190552,2273.419354838711,0.0700570981621781,img10_20220513_ET358_56hpf_6.tif
130,13,111,1.2096774193548387,0.8057250799186282,0.4354838709677419,0.8113344013690948,89.4354838709677,0.027671872989251,img10_20220513_ET358_56hpf_6.tif
131,14,887,1.6774193548387095,0.9242826490162562,0.3225806451612903,0.8916645348072052,819.8387096774189,0.0471721644506006,img10_20220513_ET358_56hpf_6.tif
132,1,310,2.5384615384615383,1.1259305210918114,0.2307692307692307,1.0152494311332705,349.03846153846143,0.2509320653970019,img12_20220513_ET358_56hpf_8.tif
133,2,5404,9.807692307692308,2.510384046005808,0.0769230769230769,1.896409273147583,13566.11538461538,4.052383535445168,img12_20220513_ET358_56hpf_8.tif
134,3,109,1.4230769230769231,0.8076923076923078,0.2692307692307692,0.8236929476261139,88.03846153846152,0.0624863028709183,img12_20220513_ET358_56hpf_8.tif
135,4,1385,6.307692307692308,2.0030824770896976,0.3076923076923077,1.7431641221046448,2774.2692307692287,1.2616505882647848,img12_20220513_ET358_56hpf_8.tif
136,5,163,3.1923076923076925,1.4285040113260974,0.2307692307692307,1.398362398147583,232.8461538461538,0.3250762893676227,img12_20220513_ET358_56hpf_8.tif
137,6,1400,3.8846153846153846,1.5954395604395606,0.1153846153846153,1.6282302141189575,2233.6153846153843,0.3539188147312092,img12_20220513_ET358_56hpf_8.tif
138,7,2876,8.23076923076923,4.158486680218251,0.1538461538461538,4.654822826385498,11959.807692307688,3.5557721292364497,img12_20220513_ET358_56hpf_8.tif
139,8,57,1.6923076923076923,0.9244264507422404,0.3846153846153846,0.900315523147583,52.69230769230771,0.0993747312067145,img12_20220513_ET358_56hpf_8.tif
140,9,247,3.8461538461538463,0.9683899096854562,0.1538461538461538,0.900315523147583,239.1923076923077,0.1694698726567069,img12_20220513_ET358_56hpf_8.tif
141,10,69,1.5769230769230769,0.903010033444816,0.2307692307692307,0.8620042502880096,62.30769230769232,0.0825186519166453,img12_20220513_ET358_56hpf_8.tif
142,11,143,2.1923076923076925,1.051102743410436,0.3461538461538461,1.0152494311332705,150.30769230769232,0.1544248734014544,img12_20220513_ET358_56hpf_8.tif
143,1,55,4.833333333333333,1.3727272727272728,0.0,1.3447265625,75.5,0.8332959221848105,img13_20220513_ET358_56hpf_9.tif
144,2,74,3.5,1.054054054054054,0.0,1.0458984375,77.99999999999999,0.4506149985602037,img13_20220513_ET358_56hpf_9.tif
145,3,1523,25.5,4.846793609104838,0.0,2.6396484375,7381.666666666671,24.64963984370845,img13_20220513_ET358_56hpf_9.tif
146,4,51,2.833333333333333,1.1666666666666667,0.0,1.1455078125,59.50000000000001,0.4977777777777769,img13_20220513_ET358_56hpf_9.tif
147,5,106,2.5,1.028301886792453,0.1666666666666666,1.0458984375,109.00000000000004,0.2901966656683634,img13_20220513_ET358_56hpf_9.tif
148,6,519,5.333333333333333,1.043673731535003,0.0,1.0458984375,541.6666666666663,0.4428551177106102,img13_20220513_ET358_56hpf_9.tif
149,7,51,2.5,0.9640522875816996,0.0,0.8466796875,49.16666666666668,0.2670152505446622,img13_20220513_ET358_56hpf_9.tif
150,8,68,3.1666666666666665,1.1348039215686274,0.1666666666666666,1.0458984375,77.16666666666666,0.3791520339479073,img13_20220513_ET358_56hpf_9.tif
151,9,59,2.833333333333333,1.1271186440677965,0.0,1.0458984375,66.50000000000001,0.4342327423858685,img13_20220513_ET358_56hpf_9.tif
152,10,1012,6.833333333333333,1.3720355731225296,0.0,1.1455078125,1388.5000000000005,0.7518526717742953,img13_20220513_ET358_56hpf_9.tif
153,11,217,5.333333333333333,1.424731182795699,0.0,1.3447265625,309.1666666666669,0.771571750962429,img13_20220513_ET358_56hpf_9.tif
154,12,2046,18.166666666666668,3.8133756924079503,0.0,2.5400390625,7802.166666666659,12.257751457047638,img13_20220513_ET358_56hpf_9.tif
155,13,60,2.5,0.9361111111111112,0.0,0.8466796875,56.16666666666666,0.2656230382925301,img13_20220513_ET358_56hpf_9.tif
156,14,96,3.8333333333333335,1.1319444444444444,0.0,1.0458984375,108.66666666666664,0.559015594541911,img13_20220513_ET358_56hpf_9.tif
157,15,70,2.833333333333333,1.2285714285714289,0.0,1.1455078125,86.00000000000001,0.425258799171842,img13_20220513_ET358_56hpf_9.tif
158,16,68,3.0,1.1151960784313726,0.1666666666666666,1.0458984375,75.83333333333333,0.35427641205736,img13_20220513_ET358_56hpf_9.tif
159,17,52,3.0,1.2435897435897436,0.0,1.1455078125,64.66666666666666,0.5440757499581035,img13_20220513_ET358_56hpf_9.tif
160,18,208,8.333333333333334,2.267628205128205,0.0,1.8427734375,471.6666666666666,3.0080076592757727,img13_20220513_ET358_56hpf_9.tif
161,19,63,2.833333333333333,1.1587301587301588,0.0,1.0458984375,72.99999999999997,0.4206349206349214,img13_20220513_ET358_56hpf_9.tif
162,20,64,4.0,0.9140625,0.0,0.8466796875,58.5,0.4250372023809524,img13_20220513_ET358_56hpf_9.tif
163,21,277,3.6666666666666665,1.178098676293622,0.0,1.1455078125,326.33333333333337,0.4572963718702213,img13_20220513_ET358_56hpf_9.tif
164,22,152,6.666666666666667,2.319078947368421,0.0,2.0419921875,352.5000000000003,2.634637262305865,img13_20220513_ET358_56hpf_9.tif
165,23,2817,20.5,3.075020707608567,0.0,1.8427734375,8662.333333333325,9.762125576630824,img13_20220513_ET358_56hpf_9.tif
166,24,851,17.333333333333332,4.730121425773599,0.0,3.8349609375,4025.3333333333367,13.471328233604334,img13_20220513_ET358_56hpf_9.tif
167,25,219,4.333333333333333,1.186453576864536,0.0,1.1455078125,259.83333333333337,0.5169359380745571,img13_20220513_ET358_56hpf_9.tif
168,26,177,3.5,1.184557438794727,0.0,1.1455078125,209.66666666666652,0.4742677481024941,img13_20220513_ET358_56hpf_9.tif
169,27,435,8.666666666666666,2.1019157088122604,0.0,1.8427734375,914.3333333333336,2.1890260195043245,img13_20220513_ET358_56hpf_9.tif
170,28,317,4.5,1.3301787592008414,0.0,1.1455078125,421.6666666666667,0.6923247569735633,img13_20220513_ET358_56hpf_9.tif
171,1,194,1.88,0.9717525773195876,0.32,0.9175781309604644,188.51999999999995,0.1120684151487641,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
172,2,2623,3.96,1.3616164696911934,0.16,1.1894531846046448,3571.5200000000027,0.4198442205066748,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
173,3,84,2.08,0.9771428571428572,0.4,0.9628906548023224,82.07999999999997,0.0922327022375221,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
174,4,919,2.92,1.0124483133841131,0.28,0.9628906548023224,930.4399999999996,0.1762039120859338,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
175,5,134,1.72,0.9026865671641792,0.24,0.9175781309604644,120.96,0.0854724273369986,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
176,6,400,2.76,1.1809,0.24,1.121484398841858,472.3599999999995,0.1933064561403554,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
177,7,52,1.4,0.84,0.2,0.8496094048023224,43.68,0.0718431372549024,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
178,8,433,2.0,0.943833718244804,0.2,0.9175781309604644,408.6800000000002,0.1055936019160039,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
179,9,340,2.4,1.0519999999999998,0.28,1.0308594107627869,357.68,0.1275723893805317,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
180,10,1017,4.24,1.3736479842674534,0.16,1.1667969226837158,1397.0000000000014,0.5153395334432752,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
