,label,area,bbox_area,convex_area,equivalent_diameter,max_intensity,mean_intensity,min_intensity,perimeter_skimage,perimeter_crofton,solidity,extent,feret_diameter_max,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,orientation,eccentricity,standard_deviation_intensity,aspect_ratio,roundness_skimage,circularity,maximum,mean,median,minimum,sigma,sum,variance,elongation,feret_diameter,flatness,roundness_simpleitk,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_spherical_perimeter,equivalent_spherical_radius,number_of_pixels,number_of_pixels_on_border,perimeter_simpleitk,perimeter_on_border,perimeter_on_border_ratio,filename
24,14,2723,4264,3066,58.88150202155044,7.0,2.3780960541885987,0.0,271.86500705120545,260.4257058401231,0.8881278538812786,0.6386022514071295,106.96261028976434,52.420492104296734,18.84135145060595,112.43843781905444,31.797390079355385,0.18913312723635,0.9591794236439621,1.263993605977346,3.536090148859597,0.274238328939758,0.46296790296695467,7.0,2.3780960541885987,2.2291667461395264,0.0,1.2642257657012277,6475.555555555554,1.5982667866628557,3.5360901488606014,105.99056561788883,3.5360901488606014,0.7103050506726736,31.312461974379747,110.7236883241764,184.98169418323542,29.44075101077522,2723,0,260.4257058401231,0.0,0.0,img02_20220429_ET358_56hpf_2.tif
25,15,191,322,222,15.594510349620345,3.7777777777777777,1.3019197207678883,0.0,60.2842712474619,59.83459004167201,0.8603603603603603,0.593167701863354,24.698178070456937,11.612565445026178,7.2460732984293195,24.87418696497489,10.194886698862165,-0.3234207567883825,0.9121493014132371,0.7081678557142542,2.439868896998243,0.3930480963411272,0.6604427859749001,3.7777777777777777,1.3019197207678892,1.2291666865348816,0.0,0.7100290096615484,248.66666666666686,0.5041411945609591,2.4398688970044016,23.769728648009426,2.4398688970044016,0.8187839026987049,9.983630463742038,24.35874944766983,48.99159915069727,7.797255174810172,191,0,59.834590041672,0.0,0.0,img02_20220429_ET358_56hpf_2.tif
26,1,846,1520,1059,32.82012575914278,2.9166666666666665,1.302469135802469,0.3333333333333333,179.0538238691624,172.43518665443898,0.7988668555240793,0.5565789473684211,76.32168761236873,9.89952718676123,36.846335697399525,85.33569306736503,13.851757476776307,-1.4628783581934213,0.9867380400862531,0.488262207028854,6.160640136129863,0.1479173241004293,0.3315988583030247,2.9166666666666665,1.3024691358024687,1.2589518427848816,0.3333333333333333,0.4885510341508474,1101.8888888888885,0.23868211296986244,6.160640136142889,75.16648189186454,6.160640136142889,0.5979491075765413,13.222918476330879,81.46164228222938,103.10746597481611,16.41006287957139,846,0,172.43518665443898,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
27,2,1162,2080,1341,38.46432569254606,4.611111111111111,1.6811770893096192,0.3333333333333333,191.0538238691624,183.8119000420612,0.866517524235645,0.5586538461538462,81.04936767180853,14.107573149741825,44.144578313253014,85.08460344698186,18.703809311771916,-1.4180666410528553,0.9755390935983516,0.8398174453517447,4.549052122416089,0.2043686558336797,0.40004101763665745,4.611111111111111,1.6811770893096172,1.5356445908546448,0.3333333333333333,0.8401790459908389,1953.527777777775,0.7059008293220763,4.54905212240601,80.06247560499239,4.54905212240601,0.6574070720847589,18.03423260414571,82.03866410385271,120.83924302098784,19.23216284627303,1162,0,183.8119000420612,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
28,3,90,150,119,10.704744696916627,1.3333333333333333,0.7932098765432097,0.3611111111111111,47.45584412271571,48.45787665404976,0.7563025210084033,0.6,15.297058540778355,4.344444444444444,7.111111111111111,14.799122505994639,9.03580246237061,1.421633552483923,0.7919673870582814,0.18532916213771614,1.6378315669942147,0.5232156160192717,0.5021956745686778,1.3333333333333333,0.7932098765432098,0.7885742485523224,0.3611111111111111,0.1863674288729671,71.38888888888889,0.03473281854472045,1.6378315670076102,14.317821063276353,1.6378315670076102,0.6940037331490675,8.364532932453747,13.699696080047483,33.62994729838758,5.352372348458314,90,0,48.45787665404976,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
29,4,1428,3072,1581,42.64019312669459,2.2222222222222223,1.074910519763461,0.3055555555555556,185.92388155425118,178.94840975774622,0.9032258064516129,0.46484375,75.71657678474378,25.1687675070028,33.94467787114846,75.64067559176026,24.692626526780867,-0.9842792342852522,0.9452157137161804,0.3271945040892926,3.0632899869814456,0.3177807076475325,0.5191199462945202,2.2222222222222223,1.0749105197634612,1.0375977158546448,0.3055555555555556,0.32730912819653424,1534.9722222222226,0.10713126540077529,3.063289986984119,74.63243262818116,3.063289986984119,0.7485851238120601,24.362682609350955,74.6299616932969,133.9581174744737,21.320096563347295,1428,0,178.94840975774622,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
30,5,2097,2650,2151,51.67188137962113,5.638888888888889,2.78862660944206,0.3611111111111111,173.53910524340094,167.20690555288317,0.9748953974895398,0.7913207547169812,57.42821606144492,24.446351931330472,25.125894134477825,54.375630846971085,49.72786410020388,0.5792467008531637,0.4045297895841532,1.0283611952444993,1.0934640333114196,0.903025329042637,0.8750111489809784,5.638888888888889,2.7886266094420606,2.974446654319763,0.3611111111111111,1.0286064811621682,5847.750000000001,1.058031293088818,1.0934640333114871,56.4003546088143,1.0934640333114871,0.9708450880220353,49.414228965731006,54.03268210784554,162.33200293938097,25.835940689810563,2097,0,167.20690555288314,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
31,6,1071,1725,1184,36.92749046999213,2.8333333333333335,1.3456271397447868,0.2777777777777778,167.0538238691624,161.05847326681675,0.9045608108108109,0.6208695652173913,69.58448102845921,33.77591036414566,12.829131652661065,73.53527809333717,19.049937647155332,0.14900841756684252,0.9658616370795179,0.43964644383739276,3.8601322196095462,0.25217853135867085,0.48226583079047786,2.8333333333333335,1.3456271397447874,1.3419596552848816,0.2777777777777778,0.4398518381227544,1441.1666666666674,0.19346963949996573,3.8601322196105383,68.59300255857006,3.8601322196105383,0.7203044361649019,18.79527586573804,72.55224994580377,116.01113277603437,18.463745234996065,1071,0,161.05847326681675,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
32,7,2292,4982,3275,54.02096848940227,7.083333333333333,2.347282819468683,0.16666666666666666,323.3919189857866,309.66898065757033,0.6998473282442748,0.4600562023283822,94.13288479590966,47.89921465968586,23.361256544502616,94.63083856971517,41.858022912177084,0.09703749246498773,0.8968525557905094,1.573270169909202,2.2607574841330056,0.3258812359207803,0.27540140431792237,7.083333333333333,2.3472828194686803,1.8953450918197632,0.16666666666666666,1.5736134912815276,5379.972222222215,2.4762594199432386,2.2607574841331455,93.04837451562494,2.2607574841331455,0.5480428727014734,35.92819319321744,81.22493165294786,169.71187774611187,27.010484244701136,2292,0,309.66898065757033,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
33,8,295,594,345,19.38054864282415,2.25,1.0203389830508474,0.3888888888888889,81.49747468305833,79.94596800168067,0.855072463768116,0.49663299663299665,30.886890422961002,13.877966101694915,11.301694915254238,31.510290493735436,13.409213231684902,-0.5992405210491114,0.9049347774180798,0.3027902780285454,2.3498985323970487,0.3782921425283611,0.5581405507483331,2.25,1.0203389830508478,1.0099284052848816,0.3888888888888889,0.30330479034190316,301.0000000000001,0.09199379584434582,2.3498985324008492,30.01666203960727,2.3498985324008492,0.7615867411544257,12.642748896258976,29.709177076831427,60.885789238835976,9.690274321412074,295,0,79.94596800168067,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
34,9,116,252,190,12.153015559492998,1.75,0.8383620689655173,0.3333333333333333,63.66295090390226,65.52294673548313,0.6105263157894737,0.4603174603174603,21.587033144922902,6.870689655172414,10.301724137931034,26.500856284281944,9.74048407385061,1.42960963345699,0.9300023550689752,0.24258915672677314,2.7206919166806482,0.21030436849817724,0.3596618078362214,1.75,0.8383620689655177,0.7885742485523224,0.3333333333333333,0.24364160920291028,97.25000000000006,0.05936123373498365,2.7206919166885033,20.615528128088304,2.7206919166885033,0.5826939462109058,7.3679109928019475,20.045815880996624,38.17982440066565,6.076507779746499,116,0,65.52294673548313,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
35,10,152,272,172,13.911592676604096,2.3055555555555554,1.0718201754385965,0.3888888888888889,49.698484809834994,49.79863518471701,0.8837209302325582,0.5588235294117647,18.027756377319946,7.342105263157895,7.394736842105263,18.109463097416064,11.224860125074207,-0.7037528647242789,0.7847329920941248,0.3520489674184517,1.6133353017881231,0.5901230212045996,0.7733340904092778,2.3055555555555554,1.0718201754385974,1.0652669668197632,0.3888888888888889,0.353212768832179,162.9166666666668,0.12475926006609431,1.6133353017888032,16.76305461424021,1.6133353017888032,0.877625605409478,10.952532104717221,17.670106688515517,43.704557352552996,6.955796338302048,152,0,49.79863518471701,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
36,11,59,100,70,8.667244841319219,1.4444444444444444,0.8954802259887005,0.3888888888888889,30.17766952966369,31.4880913476309,0.8428571428571429,0.59,11.180339887498949,4.88135593220339,4.559322033898305,9.801715640882199,8.1750402370132,0.7871271725383423,0.551701305213693,0.2671869425878921,1.1989807214041694,0.7819120972804312,0.8141238523572782,1.4444444444444444,0.8954802259887005,0.8715820610523224,0.3888888888888889,0.26948043480507494,52.83333333333333,0.07261970474273226,1.1989807214034156,10.295630140987,1.1989807214034156,0.8647381138393814,7.915438247835475,9.490457860613967,27.22895272035249,4.3336224206596095,59,0,31.4880913476309,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
37,12,547,1026,759,26.390567083147985,2.25,0.9685659150924233,0.3055555555555556,155.4386001800126,150.0465506964353,0.7206851119894598,0.5331384015594542,39.56008088970496,20.043875685557587,11.250457038391225,37.79580280251041,23.43391766068987,-0.25648103005145906,0.7845909394310129,0.3428225685065685,1.612867440680328,0.4875400484326959,0.2844981438754095,2.25,0.9685659150924235,0.9269205927848816,0.3055555555555556,0.34313636497364525,529.8055555555557,0.11774256496732668,1.6128674406803598,38.3275357934736,1.6128674406803598,0.5525512668413243,20.78018382517757,33.515681902981555,82.90841167248631,13.195283541573993,547,0,150.0465506964353,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
38,13,629,1428,792,28.299605538565682,2.25,0.9960695990107754,0.2777777777777778,152.12489168102786,146.90495804284552,0.7941919191919192,0.44047619047619047,54.08326913195984,25.88235294117647,13.251192368839428,55.388846005712864,15.849718060498162,-0.35875137979647537,0.9581837575959997,0.31868541305571657,3.4946265791160687,0.26104545134921286,0.34155444801331764,2.25,0.996069599010776,0.9545898735523224,0.2777777777777778,0.31893904255312777,626.527777777778,0.10172211286470584,3.4946265791132567,53.14132102234569,3.4946265791132567,0.6051928678507718,15.138400621391032,52.90305717677774,88.90583285944697,14.149802769282841,629,0,146.90495804284552,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
39,14,437,819,565,23.58825303088947,2.2777777777777777,1.0019069412662087,0.3888888888888889,113.98275605729688,110.74394596092861,0.7734513274336283,0.5335775335775336,39.45883931389772,16.162471395881006,10.924485125858123,35.80574762447573,17.839291965547805,0.004648339208344328,0.8670482056249311,0.31979438516016523,2.007128292626507,0.4339963361301921,0.4226812599595923,2.2777777777777777,1.00190694126621,0.9822591245174408,0.3888888888888889,0.3201609117964054,437.83333333333377,0.10250300944230566,2.007128292630558,38.47076812334269,2.007128292630558,0.669153350007993,16.649768959174285,33.41822234372074,74.10468243285952,11.794126515444734,437,0,110.7439459609286,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
