,Unnamed: 0,label,area,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,eccentricity,aspect_ratio,roundness_skimage,circularity,median,sum,variance,number_of_pixels_on_border,perimeter_on_border_ratio,filename
99,99,27,66,1.2950819672131149,0.9068554396423252,0.4590163934426229,0.9166666666666666,7.527243495194676,0.7423219186264708,1.4924406202323848,0.6658677824469331,0.9494065464848276,0.9226114153862,59.852459016393446,0.0401476781750901,0,0.0,img06_20220513_ET358_56hpf_2.tif
100,100,28,219,1.8032786885245904,0.903810165431544,0.3442622950819672,0.8656126482213439,12.797766884583014,0.8541027531569412,1.9226912607528828,0.4605393447165711,0.6491164148955725,0.8736231923103333,197.9344262295082,0.050177839903637,0,0.0,img06_20220513_ET358_56hpf_2.tif
101,101,29,628,2.7540983606557377,1.3958964185026626,0.4426229508196721,0.9429429429429428,16.76394909594002,0.9382292547165147,2.890054330600967,0.3406474020353238,0.6359496818137451,1.4288230538368225,876.622950819672,0.1740566944439691,0,0.0,img06_20220513_ET358_56hpf_2.tif
102,102,30,109,1.4098360655737705,0.8399759362310122,0.3770491803278688,0.8582677165354331,7.290117935274446,0.9291986239557544,2.705768765106165,0.3566860711738215,0.6038405920383143,0.8409643769264221,91.55737704918036,0.0361257879829629,0,0.0,img06_20220513_ET358_56hpf_2.tif
103,103,31,52,1.360655737704918,0.8168348045397226,0.4426229508196721,0.7878787878787878,7.833164519462745,0.6984492592444621,1.3973123955568412,0.5526522502329557,0.7111071862862687,0.808305561542511,42.47540983606559,0.0370522488035171,0,0.0,img06_20220513_ET358_56hpf_2.tif
104,104,32,440,2.1311475409836067,1.1544709388971683,0.4262295081967213,0.8678500986193294,13.688757661480706,0.9497977918504203,3.19627253404159,0.2926490504495143,0.5747417505298238,1.151223123073578,507.967213114754,0.1064581267357605,0,0.0,img06_20220513_ET358_56hpf_2.tif
105,105,33,1667,2.4918032786885247,1.2184645038205475,0.3114754098360656,0.8518140010219724,28.98287243659725,0.9282963619478656,2.689320197073603,0.3493637501928552,0.4377641304697189,1.2002113461494446,2031.180327868856,0.1335834210983837,0,0.0,img06_20220513_ET358_56hpf_2.tif
106,106,34,225,1.9508196721311477,1.05551912568306,0.4262295081967213,0.8620689655172413,11.496490437413955,0.9007034387531855,2.3018430887078707,0.4090822547526242,0.6550608959416084,1.0532466769218445,237.4918032786886,0.0806803086727841,0,0.0,img06_20220513_ET358_56hpf_2.tif
107,107,35,370,1.901639344262295,0.889587948604342,0.4426229508196721,0.8851674641148325,14.23216244764072,0.9135569191906402,2.4587489599060017,0.384717267886964,0.6049493456869187,0.8736231923103333,329.1475409836065,0.047790022965855,0,0.0,img06_20220513_ET358_56hpf_2.tif
108,108,1,82,1.9772727272727275,1.0196784922394675,0.4545454545454545,0.942528735632184,9.271567322457038,0.5813591366447382,1.229034107148445,0.8040624636323985,0.997411239597103,0.9621360003948212,83.61363636363635,0.1061723573502951,0,0.0,img08_20220513_ET358_56hpf_4.tif
109,109,2,4293,5.75,1.5884897189928635,0.2272727272727272,0.7515756302521008,67.92045369037913,0.7460013703593797,1.5016268430216673,0.5254674325300703,0.2601891334614979,1.482821345329285,6819.38636363636,0.5408513185290851,0,0.0,img08_20220513_ET358_56hpf_4.tif
110,110,3,1126,2.9545454545454546,1.2659252381721298,0.3181818181818182,0.9008,32.66260786088761,0.6899228615032554,1.3814389141983896,0.7041795751120926,0.6327595361865072,1.2111594080924988,1425.4318181818194,0.2253416618143247,0,0.0,img08_20220513_ET358_56hpf_4.tif
111,111,4,2542,5.795454545454546,1.7516719118804092,0.25,0.8541666666666666,43.4408449033776,0.83395563990451,1.8121474082735447,0.5222784341491084,0.445296113434445,1.4149059057235718,4452.750000000004,1.167075914406426,0,0.0,img08_20220513_ET358_56hpf_4.tif
112,112,5,2200,2.522727272727273,1.338595041322314,0.3636363636363636,0.9561060408518036,44.5772603539858,0.709928300063578,1.419901996633646,0.6991805071100404,0.8120715394099425,1.346990406513214,2944.9090909090883,0.1308716567089289,0,0.0,img08_20220513_ET358_56hpf_4.tif
113,113,6,2762,5.795454545454546,1.9114031334342705,0.3181818181818182,0.6741518184037101,48.86771126213667,0.8904443953036081,2.197357629456337,0.3049918979878321,0.3216494568161285,1.596013844013214,5279.295454545457,1.1866434359590667,0,0.0,img08_20220513_ET358_56hpf_4.tif
114,114,7,539,3.0681818181818183,0.9555995952099848,0.1818181818181818,0.7527932960893855,18.32563650374943,0.933514479661428,2.789091419530231,0.2626970820378702,0.2792310077102268,0.9168590009212494,515.0681818181821,0.1188744666169335,38,0.249559999180223,img08_20220513_ET358_56hpf_4.tif
115,115,8,52,1.2272727272727273,0.8011363636363635,0.3863636363636363,0.912280701754386,6.994067176666897,0.7309102884056223,1.4652582446068672,0.6304135165945411,0.898324390064651,0.8036665618419647,41.65909090909091,0.0341491451952681,0,0.0,img08_20220513_ET358_56hpf_4.tif
116,116,9,83,1.7272727272727273,0.9153888280394306,0.3409090909090909,0.8924731182795699,8.692849634229837,0.7161475052734939,1.432769525262276,0.6812573565161433,0.8630621420211577,0.9168590009212494,75.97727272727272,0.0678456114318186,0,0.0,img08_20220513_ET358_56hpf_4.tif
117,117,10,66,1.3863636363636365,0.8553719008264463,0.4545454545454545,0.8918918918918919,8.487432783662415,0.5774120178326787,1.2248103744748862,0.7776132387467249,0.8420070431686324,0.8489435315132141,56.45454545454545,0.0381378951626885,0,0.0,img08_20220513_ET358_56hpf_4.tif
118,118,1,80,1.3064516129032258,0.8717741935483871,0.4354838709677419,0.8888888888888888,7.724168683146559,0.8366025621277721,1.825449344276949,0.5123385500370014,0.7951801418358099,0.859532505273819,69.74193548387098,0.0330608938473896,0,0.0,img10_20220513_ET358_56hpf_6.tif
119,119,2,206,2.7096774193548385,1.1428124021296586,0.3870967741935484,0.9155555555555556,11.556263652065848,0.8710067244889111,2.035536012925488,0.4740071308494865,0.7123100204755467,1.0683908462524414,235.41935483870975,0.1702642459175657,0,0.0,img10_20220513_ET358_56hpf_6.tif
120,120,3,155,1.967741935483871,1.068054110301769,0.4032258064516129,0.8707865168539326,12.0793299301411,0.7300454170350003,1.4632748068402408,0.631690490119983,0.7599237565789231,1.0523248314857483,165.54838709677418,0.1115628706830755,0,0.0,img10_20220513_ET358_56hpf_6.tif
121,121,4,61,1.6129032258064515,0.9727657324167108,0.5806451612903226,0.8714285714285714,6.75664414053491,0.8254063404998072,1.7713565545576748,0.5422079538702698,0.8437070145438514,0.9559286534786224,59.33870967741936,0.0496491587201402,0,0.0,img10_20220513_ET358_56hpf_6.tif
122,122,5,103,1.7419354838709675,0.9635139367366112,0.4677419354838709,0.865546218487395,10.06806742590918,0.7187777519340021,1.4383523937196547,0.62535195477906,0.7841671865380674,0.9077305495738984,99.24193548387096,0.0786046049103698,0,0.0,img10_20220513_ET358_56hpf_6.tif
123,123,6,57,1.2419354838709675,0.9190718732314656,0.4838709677419355,0.8142857142857143,7.544242745953358,0.7417073792566811,1.4909270857062566,0.5736418887774339,0.8031374905101946,0.9077305495738984,52.38709677419355,0.0340557754949286,0,0.0,img10_20220513_ET358_56hpf_6.tif
124,124,7,2904,3.5,1.7437960988180927,0.4032258064516129,0.753502854177478,56.38172695274893,0.765370997704125,1.553785839965973,0.4817787760896998,0.4278541052988939,1.727097988128662,5063.983870967741,0.3950501127711071,0,0.0,img10_20220513_ET358_56hpf_6.tif
125,125,8,81,2.5161290322580645,1.2887295898048587,0.3548387096774194,0.9418604651162792,9.039366439486122,0.6140938293621913,1.2670529077345891,0.7861938698745949,1.0221658721171678,1.2451171875,104.38709677419357,0.2674662131781457,0,0.0,img10_20220513_ET358_56hpf_6.tif
126,126,9,3238,4.112903225806452,2.134934945904481,0.3870967741935484,0.8160282258064516,45.35828174448079,0.90883522793888,2.397188878032175,0.3487139057985799,0.3131487365987856,1.9520223736763,6912.91935483872,1.0999822012394749,0,0.0,img10_20220513_ET358_56hpf_6.tif
127,127,10,2392,3.725806451612903,1.6518435106268208,0.3548387096774194,0.8452296819787986,50.55236330036686,0.707329102418363,1.4146584846124697,0.5955046399373929,0.3356902615543727,1.6467678546905518,3951.209677419354,0.3616969844665681,0,0.0,img10_20220513_ET358_56hpf_6.tif
128,128,11,1657,4.112903225806452,2.487472501800767,0.3225806451612903,0.9729888432178508,44.36403681612104,0.4115586683280889,1.097233221531115,0.8903743001585837,0.8575652039078596,2.707125663757324,4121.741935483869,0.8212848464525743,0,0.0,img10_20220513_ET358_56hpf_6.tif
129,129,12,2185,2.161290322580645,1.0404665239536428,0.3387096774193548,0.9333618111917984,51.59332969216697,0.3857845666754197,1.0839063921574743,0.8895920458598895,0.6917015445717412,1.0362588167190552,2273.419354838711,0.0700570981621781,0,0.0,img10_20220513_ET358_56hpf_6.tif
130,130,13,111,1.2096774193548387,0.8057250799186282,0.4354838709677419,0.7762237762237763,8.411282637854091,0.9078587394882373,2.3850627932411768,0.3511632093233873,0.4812947136055581,0.8113344013690948,89.4354838709677,0.027671872989251,0,0.0,img10_20220513_ET358_56hpf_6.tif
131,131,14,887,1.6774193548387095,0.9242826490162562,0.3225806451612903,0.8455672068636797,21.41617647996757,0.9306145072050598,2.732233920692846,0.3298481912030653,0.3435468877444313,0.8916645348072052,819.8387096774189,0.0471721644506006,18,0.1037759318976976,img10_20220513_ET358_56hpf_6.tif
132,132,1,310,2.5384615384615383,1.1259305210918114,0.2307692307692307,0.8587257617728532,13.368435017129856,0.907351711412146,2.3788436979137386,0.3902823025763999,0.5667661609065943,1.0152494311332705,349.03846153846143,0.2509320653970019,0,0.0,img12_20220513_ET358_56hpf_8.tif
133,133,2,5404,9.807692307692308,2.510384046005808,0.0769230769230769,0.6022511980385601,93.6562278093057,0.5454345633209068,1.1930990069110408,0.551060354303947,0.1057931431804731,1.896409273147583,13566.11538461538,4.052383535445168,0,0.0,img12_20220513_ET358_56hpf_8.tif
134,134,3,109,1.4230769230769231,0.8076923076923078,0.2692307692307692,0.6770186335403726,7.115137065975675,0.9586068345072694,3.5120609744075657,0.2222521549306546,0.3874781907425443,0.8236929476261139,88.03846153846152,0.0624863028709183,0,0.0,img12_20220513_ET358_56hpf_8.tif
135,135,4,1385,6.307692307692308,2.0030824770896976,0.3076923076923077,0.78827546955037,38.23583691687926,0.7694258466313828,1.565591681962138,0.4921094222288813,0.5061268262929242,1.7431641221046448,2774.2692307692287,1.2616505882647848,0,0.0,img12_20220513_ET358_56hpf_8.tif
136,136,5,163,3.1923076923076925,1.4285040113260974,0.2307692307692307,0.9421965317919077,10.052158613130668,0.8757652725592552,2.0715205627982107,0.4786307098401423,0.8292990574783702,1.398362398147583,232.8461538461538,0.3250762893676227,0,0.0,img12_20220513_ET358_56hpf_8.tif
137,137,6,1400,3.8846153846153846,1.5954395604395606,0.1153846153846153,0.9216589861751152,40.191952910098514,0.4635518089028941,1.1285792393561804,0.8663548730349786,0.5360212469732336,1.6282302141189575,2233.6153846153843,0.3539188147312092,0,0.0,img12_20220513_ET358_56hpf_8.tif
138,138,7,2876,8.23076923076923,4.158486680218251,0.1538461538461538,0.9602671118530884,36.52791025384137,0.9345700907636644,2.810733089893131,0.347384257140039,0.6303915978596965,4.654822826385498,11959.807692307688,3.5557721292364497,0,0.0,img12_20220513_ET358_56hpf_8.tif
139,139,8,57,1.6923076923076923,0.9244264507422404,0.3846153846153846,0.8382352941176471,5.536008835973931,0.9136910232733928,2.46057216237094,0.3911282748341054,0.7193019100083772,0.900315523147583,52.69230769230771,0.0993747312067145,0,0.0,img12_20220513_ET358_56hpf_8.tif
140,140,9,247,3.8461538461538463,0.9683899096854562,0.1538461538461538,0.6842105263157895,10.928953397010789,0.9590116066304714,3.5289950378745347,0.2114208567392709,0.3224054726367633,0.900315523147583,239.1923076923077,0.1694698726567069,0,0.0,img12_20220513_ET358_56hpf_8.tif
141,141,10,69,1.5769230769230769,0.903010033444816,0.2307692307692307,0.8846153846153846,6.215781474590019,0.904521406093036,2.345060564835842,0.4134848548221101,0.7590170168822993,0.8620042502880096,62.30769230769232,0.0825186519166453,0,0.0,img12_20220513_ET358_56hpf_8.tif
142,142,11,143,2.1923076923076925,1.051102743410436,0.3461538461538461,0.7295918367346939,10.57125753741961,0.9143460195922148,2.469539660700628,0.2671534819728087,0.4507205587651682,1.0152494311332705,150.30769230769232,0.1544248734014544,25,0.3856070868622341,img12_20220513_ET358_56hpf_8.tif
143,143,1,55,4.833333333333333,1.3727272727272728,0.0,0.9166666666666666,7.812482637968172,0.5462333553418754,1.193840194725632,0.805011869914872,0.9852884032416418,1.3447265625,75.5,0.8332959221848105,8,0.287861544422366,img13_20220513_ET358_56hpf_9.tif
144,144,2,74,3.5,1.054054054054054,0.0,0.8705882352941177,8.685710995447984,0.6521556102835719,1.3191130708313654,0.7177398200803105,0.8572855184422171,1.0458984375,77.99999999999999,0.4506149985602037,0,0.0,img13_20220513_ET358_56hpf_9.tif
145,145,3,1523,25.5,4.846793609104838,0.0,0.7592223330009971,32.05489490668899,0.8850216758370323,2.1479978312503887,0.4090285571016508,0.3143000119106172,2.6396484375,7381.666666666671,24.64963984370845,0,0.0,img13_20220513_ET358_56hpf_9.tif
146,146,4,51,2.833333333333333,1.1666666666666667,0.0,0.9107142857142856,7.502411012253575,0.5328439927616282,1.1817348762797026,0.8261111485334359,0.9682123483556624,1.1455078125,59.50000000000001,0.4977777777777769,0,0.0,img13_20220513_ET358_56hpf_9.tif
147,147,5,106,2.5,1.028301886792453,0.1666666666666666,0.7851851851851852,9.3060754013573,0.8336272042161561,1.8105199757692585,0.4754186431126425,0.558549690341396,1.0458984375,109.00000000000004,0.2901966656683634,0,0.0,img13_20220513_ET358_56hpf_9.tif
148,148,6,519,5.333333333333333,1.043673731535003,0.0,0.674025974025974,18.20409855206258,0.9101463578597884,2.4137863935829658,0.3422484191296151,0.2162963149544002,1.0458984375,541.6666666666663,0.4428551177106102,0,0.0,img13_20220513_ET358_56hpf_9.tif
149,149,7,51,2.5,0.9640522875816996,0.0,0.7611940298507462,7.016199848037417,0.7987207697382095,1.661952640371641,0.4775722739378679,0.6787559581996299,0.8466796875,49.16666666666668,0.2670152505446622,0,0.0,img13_20220513_ET358_56hpf_9.tif
150,150,8,68,3.1666666666666665,1.1348039215686274,0.1666666666666666,0.9066666666666666,7.125333322583916,0.8188105986985401,1.741966773132334,0.5619904385712868,0.9050079442661734,1.0458984375,77.16666666666666,0.3791520339479073,0,0.0,img13_20220513_ET358_56hpf_9.tif
151,151,9,59,2.833333333333333,1.1271186440677965,0.0,0.855072463768116,7.84008469545067,0.6248184611736421,1.2807868128705282,0.7450182764998133,0.84871191276674,1.0458984375,66.50000000000001,0.4342327423858685,0,0.0,img13_20220513_ET358_56hpf_9.tif
152,152,10,1012,6.833333333333333,1.3720355731225296,0.0,0.7151943462897526,18.32838375770579,0.9754905630786456,4.54460197994768,0.1857165406579669,0.2225012901300631,1.1455078125,1388.5000000000005,0.7518526717742953,0,0.0,img13_20220513_ET358_56hpf_9.tif
153,153,11,217,5.333333333333333,1.424731182795699,0.0,0.8314176245210728,10.919768896160516,0.9223675556937222,2.5885714428135937,0.3457981350869143,0.5077478006090131,1.3447265625,309.1666666666669,0.771571750962429,0,0.0,img13_20220513_ET358_56hpf_9.tif
154,154,12,2046,18.166666666666668,3.8133756924079503,0.0,0.62,47.419362072086734,0.8523073837884907,1.911895183987124,0.316939358996105,0.2142276906473378,2.5400390625,7802.166666666659,12.257751457047638,0,0.0,img13_20220513_ET358_56hpf_9.tif
155,155,13,60,2.5,0.9361111111111112,0.0,0.7228915662650602,7.641854218306551,0.8141883616100116,1.7223537516579346,0.4409802722600945,0.662799150547756,0.8466796875,56.16666666666666,0.2656230382925301,0,0.0,img13_20220513_ET358_56hpf_9.tif
156,156,14,96,3.8333333333333335,1.1319444444444444,0.0,0.8495575221238938,7.480593484821976,0.9050165570274106,2.350859470894976,0.395235462575402,0.6639006016082764,1.0458984375,108.66666666666664,0.559015594541911,0,0.0,img13_20220513_ET358_56hpf_9.tif
157,157,15,70,2.833333333333333,1.2285714285714289,0.0,0.8974358974358975,7.995961050983755,0.711544457583865,1.423201732601182,0.6882304619732988,0.9170852543182518,1.1455078125,86.00000000000001,0.425258799171842,0,0.0,img13_20220513_ET358_56hpf_9.tif
158,158,16,68,3.0,1.1151960784313726,0.1666666666666666,0.9315068493150684,8.17725523254357,0.6505247806740725,1.316681647988901,0.7468654334770979,0.994436936676639,1.0458984375,75.83333333333333,0.35427641205736,0,0.0,img13_20220513_ET358_56hpf_9.tif
159,159,17,52,3.0,1.2435897435897436,0.0,0.8524590163934426,7.6180603029690035,0.5423543841085147,1.1902638967282857,0.8052637118150933,0.8893302367535848,1.1455078125,64.66666666666666,0.5440757499581035,0,0.0,img13_20220513_ET358_56hpf_9.tif
160,160,18,208,8.333333333333334,2.267628205128205,0.0,0.8888888888888888,13.81106365535379,0.7307876742259167,1.464976415690181,0.6469309568456726,0.7758789866169594,1.8427734375,471.6666666666666,3.0080076592757727,0,0.0,img13_20220513_ET358_56hpf_9.tif
161,161,19,63,2.833333333333333,1.1587301587301588,0.0,0.9,7.902237961341741,0.6473039308318708,1.3119365240472525,0.7463195449016407,0.8253767288864265,1.0458984375,72.99999999999997,0.4206349206349214,0,0.0,img13_20220513_ET358_56hpf_9.tif
162,162,20,64,4.0,0.9140625,0.0,0.6597938144329897,6.99539891171586,0.8986897735808188,2.280060397578429,0.3203114176835151,0.4476824268127979,0.8466796875,58.5,0.4250372023809524,0,0.0,img13_20220513_ET358_56hpf_9.tif
163,163,21,277,3.6666666666666665,1.178098676293622,0.0,0.8123167155425219,14.786649617642508,0.8381044634725845,1.8331477389338584,0.480015640880469,0.5610129358675395,1.1455078125,326.33333333333337,0.4572963718702213,0,0.0,img13_20220513_ET358_56hpf_9.tif
164,164,22,152,6.666666666666667,2.319078947368421,0.0,0.9212121212121211,11.725300621353076,0.7095564352659185,1.4191470531546813,0.6989577659246293,0.9010565759281012,2.0419921875,352.5000000000003,2.634637262305865,0,0.0,img13_20220513_ET358_56hpf_9.tif
165,165,23,2817,20.5,3.075020707608567,0.0,0.5155563689604685,39.19236212148684,0.9729333182385792,4.32739250046048,0.1246928384391034,0.161409984998933,1.8427734375,8662.333333333325,9.762125576630824,0,0.0,img13_20220513_ET358_56hpf_9.tif
166,166,24,851,17.333333333333332,4.730121425773599,0.0,0.8827800829875518,21.348229369398855,0.9115076564289568,2.431415218363758,0.4021589115859641,0.6043892112850814,3.8349609375,4025.3333333333367,13.471328233604334,0,0.0,img13_20220513_ET358_56hpf_9.tif
167,167,25,219,4.333333333333333,1.186453576864536,0.0,0.85546875,11.598167971755563,0.885276965232373,2.150240838475903,0.4483335435287969,0.5919595161836466,1.1455078125,259.83333333333337,0.5169359380745571,0,0.0,img13_20220513_ET358_56hpf_9.tif
168,168,26,177,3.5,1.184557438794727,0.0,0.8719211822660099,13.74005044161484,0.5904303580662874,1.2390213568413142,0.7775872773910039,0.6969775550621937,1.1455078125,209.66666666666652,0.4742677481024941,0,0.0,img13_20220513_ET358_56hpf_9.tif
169,169,27,435,8.666666666666666,2.1019157088122604,0.0,0.9006211180124224,22.26935737650862,0.4763724128158079,1.1373412209580749,0.8633809193206958,0.712378724336499,1.8427734375,914.3333333333336,2.1890260195043245,0,0.0,img13_20220513_ET358_56hpf_9.tif
170,170,28,317,4.5,1.3301787592008414,0.0,0.9378698224852072,11.485240189981488,0.9514502591344424,3.248836075152801,0.2898902568217552,0.5228741188587872,1.1455078125,421.6666666666667,0.6923247569735633,34,0.3961554546485732,img13_20220513_ET358_56hpf_9.tif
171,171,1,194,1.88,0.9717525773195876,0.32,0.8699551569506726,10.240299388899,0.9126842542049248,2.4469893251430443,0.3933891621953171,0.5944109922330996,0.9175781309604644,188.51999999999995,0.1120684151487641,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
172,172,2,2623,3.96,1.3616164696911934,0.16,0.7026520225020091,40.75439785410695,0.9421478532060336,2.9833150271440427,0.2259234004814922,0.2177107608179476,1.1894531846046448,3571.5200000000027,0.4198442205066748,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
173,173,3,84,2.08,0.9771428571428572,0.4,0.9130434782608696,8.568645991016929,0.7389341598437006,1.4841691701489312,0.6612994958541927,0.9147105062826564,0.9628906548023224,82.07999999999997,0.0922327022375221,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
174,174,4,919,2.92,1.0124483133841131,0.28,0.5437869822485207,37.18055117044649,0.7487564428014549,1.508647819478537,0.3718932057634097,0.1126481127886121,0.9628906548023224,930.4399999999996,0.1762039120859338,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
175,175,5,134,1.72,0.9026865671641792,0.24,0.788235294117647,8.957272531684845,0.9140167608366876,2.4650187713213048,0.3499636029800931,0.5434783021511964,0.9175781309604644,120.96,0.0854724273369986,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
176,176,6,400,2.76,1.1809,0.24,0.9280742459396752,13.359896866442128,0.9383085628005736,2.891852240492476,0.341202104445121,0.6114370454617525,1.121484398841858,472.3599999999995,0.1933064561403554,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
177,177,7,52,1.4,0.84,0.2,0.8524590163934426,6.712607391869679,0.7766730309242982,1.587543591079011,0.5830148951300301,0.8110399656987514,0.8496094048023224,43.68,0.0718431372549024,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
178,178,8,433,2.0,0.943833718244804,0.2,0.5939643347050755,18.68726186249111,0.9116100600271092,2.432758097734056,0.2667526967296438,0.2432102268549409,0.9175781309604644,408.6800000000002,0.1055936019160039,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
179,179,9,340,2.4,1.0519999999999998,0.28,0.8395061728395061,11.941992390610793,0.9499596636833711,3.201305171323509,0.2961974416700279,0.4894963842798684,1.0308594107627869,357.68,0.1275723893805317,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
180,180,10,1017,4.24,1.3736479842674534,0.16,0.7488954344624448,33.37915432527168,0.77164245688156,1.5721872840527702,0.4701883388170534,0.2718432855558675,1.1667969226837158,1397.0000000000014,0.5153395334432752,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
181,181,11,97,1.52,0.8222680412371133,0.24,0.6423841059602649,8.120004641367638,0.9274979150874928,2.6750246831909616,0.2617662855790298,0.3613855551281802,0.8042968809604645,79.75999999999999,0.0766989690721649,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
182,182,12,176,2.56,1.0604545454545455,0.32,0.88,8.753564185855925,0.9467013385983926,3.104503725338928,0.3034370270279852,0.5701193181612585,1.008203148841858,186.63999999999996,0.1617917922077932,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
183,183,13,404,2.28,0.9696039603960396,0.2,0.7784200385356455,13.18655481396809,0.954201997433543,3.3426584654311378,0.264755374452469,0.4234313631366556,0.9175781309604644,391.72000000000014,0.1226866913986684,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
184,184,14,919,3.44,1.077519042437432,0.2,0.9226907630522088,20.07342221794131,0.942218548117028,2.9850851656614243,0.3258887275517892,0.5717222339447583,1.0308594107627869,990.2399999999996,0.1373759732208693,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
185,185,15,93,1.64,0.8086021505376344,0.2,0.744,7.319907762699898,0.9228470971834114,2.596279768830461,0.3278527808014629,0.5383593814073248,0.8042968809604645,75.20000000000003,0.0645512856474984,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
186,186,16,1250,2.76,1.18048,0.16,0.9090909090909092,28.124301221515324,0.8719358625428879,2.042399772045528,0.4823642839199673,0.5653877924225045,1.121484398841858,1475.6000000000038,0.1903811945556398,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
187,187,17,297,1.64,0.8445791245791245,0.24,0.7481108312342569,10.812925611074316,0.9605162936704332,3.5942295915965308,0.2503620544164461,0.3288500628580981,0.8042968809604645,250.83999999999992,0.0753411229411242,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
188,188,18,987,2.28,1.0315298885511652,0.16,0.834319526627219,20.32142482114897,0.9504561632587086,3.216896476949094,0.2940659845484654,0.394387315395844,1.008203148841858,1018.1199999999998,0.118868549562157,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
189,189,19,4316,5.8,1.4823354958294717,0.16,0.564625850340136,51.13775442578056,0.9617926453525748,3.652581912551133,0.1575100682846737,0.1661989757011022,1.3707031607627869,6397.760000000005,0.5428361664431126,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
190,190,20,151,1.48,0.8985430463576157,0.24,0.6711111111111111,9.384207941559872,0.9478521174031012,3.1376440214026577,0.2217606478181427,0.4061083579442974,0.8722656667232513,135.67999999999998,0.0721018631346579,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
191,191,21,2054,4.68,1.507653359298929,0.16,0.826226870474658,34.1909331876332,0.9189820040897,2.53614337031619,0.3478091854841955,0.3692784872389231,1.3707031607627869,3096.7200000000016,0.5591273693092094,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
192,192,22,112,1.76,0.910357142857143,0.36,0.8818897637795275,8.643397189715547,0.8767746803852031,2.07942832529964,0.4414395995422767,0.676045800286876,0.9175781309604644,101.96000000000002,0.076864736164736,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
193,193,23,60,1.64,0.8466666666666668,0.28,0.7317073170731707,6.322987314308095,0.912949057160012,2.450538657908706,0.3181952058609593,0.4818686922202305,0.8496094048023224,50.80000000000002,0.0831548022598869,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
194,194,1,100,3.875,1.41375,0.0,0.9174311926605504,11.005549726116897,0.336051424845584,1.061747363207903,0.932490155586358,0.9620158811036372,1.396484375,141.375,0.770737058080808,2,0.0541324579768516,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
195,195,2,52,2.75,1.1298076923076923,0.125,0.9454545454545454,7.416901787238583,0.5599095632313331,1.2069223341943685,0.8262467377224537,1.089941049746501,0.990234375,58.75,0.3467901583710407,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
196,196,3,61,2.875,1.1147540983606556,0.25,0.953125,8.70904879669074,0.2636211151038338,1.0366708798560786,0.9528328184160112,1.0730236807041484,0.990234375,68.0,0.4433828551912569,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
197,197,4,3392,13.0,3.359411851415094,0.0,0.6696939782823297,43.17347710886741,0.939041951114305,2.9086460021949945,0.2738736000508527,0.1609039427880864,2.107421875,11395.125,8.419328045309223,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
198,198,5,129,4.5,1.180232558139535,0.0,0.9280575539568344,11.092853267046385,0.6875200653529995,1.3770967701682353,0.7038569008131003,0.8921164334111217,1.142578125,152.25,0.522926507994186,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
199,199,6,124,4.125,1.4868951612903225,0.0,0.9393939393939394,11.714048030796796,0.5074134626889937,1.16049302925194,0.8543439153319097,0.95542408658357,1.396484375,184.375,0.7624030864804615,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
